id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-661519,2018-03-23,000001,Vente,1,3,,BD DE LA REPUBLIQUE,0280,69410,69040,Champagne-au-Mont-d'Or,69,,,69040000AI0337,,7,,,,,,,,,,,0,,,,,,,,,,4.78723,45.797309
2018-661520,2018-04-05,000001,Vente,220000,5000,,CHE DE QUICURY,0431,69490,69173,Sarcey,69,,,691730000B0296,,,39,96.03,,,,,,,,,1,2,Appartement,80,1,,,,,,4.547855,45.875019
2018-661521,2018-04-17,000001,Vente,8000,,,AU CAMARADE,B012,69610,69132,Meys,69,,,691320000B0140,,,,,,,,,,,,,0,,,,,P,prés,,,19620,4.42828,45.680687
2018-661521,2018-04-17,000001,Vente,8000,,,LE BESSENAY,B004,69610,69132,Meys,69,,,691320000B0320,,,,,,,,,,,,,0,,,,,P,prés,,,1895,4.427588,45.681284
2018-661522,2018-04-20,000001,Vente,91000,72,,RTE DE SAIN BEL,1100,69210,69010,L'Arbresle,69,,,69010000AR0017,,,40,60.86,52,,,,,,,,2,2,Appartement,62,3,,,,,,4.60823,45.82801
2018-661523,2018-04-17,000001,Vente,69907.25,39,,CHE DE LA RAUDE,0920,69160,69244,Tassin-la-Demi-Lune,69,,,69244000AP0129,,,132,79.59,87,,,,,,,,2,2,Appartement,80,4,,,,,,4.773665,45.753927
2018-661524,2018-05-04,000001,Vente,335860,24,,PL DU LAVOIR,0130,69210,69083,Éveux,69,,,69083000AO0042,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,417,4.622973,45.826125
2018-661525,2018-05-03,000001,Vente,317650,5657,,CHE DU PIVOLE,0101,69510,69131,Messimy,69,,,691310000B1327,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,776,4.689233,45.6985
2018-661525,2018-05-03,000001,Vente,317650,,,MALATAVERNE EST,B044,69510,69131,Messimy,69,,,691310000B1328,,,,,,,,,,,,,0,,,,,S,sols,,,109,4.689307,45.698351
2018-661525,2018-05-03,000001,Vente,317650,,,MALATAVERNE EST,B044,69510,69131,Messimy,69,,,691310000B1329,,,,,,,,,,,,,0,,,,,S,sols,,,54,4.689368,45.698355
2018-661526,2018-04-20,000001,Vente,168000,10,A,IMP DES ALLEES FLEURIES,0006,69210,69171,Sain-Bel,69,,,691710000U1226,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.598489,45.808174
2018-661526,2018-04-20,000001,Vente,168000,10,B,IMP DES ALLEES FLEURIES,0006,69210,69171,Sain-Bel,69,,,691710000U1226,,,28,70.16,,,,,,,,,1,2,Appartement,69,3,,,,,,4.598489,45.808174
2018-661527,2018-04-20,000001,Vente,279590,905,,CHE DES GRANGES,0490,69210,69032,Bully,69,,,690320000D0285,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.599829,45.861934
2018-661527,2018-04-20,000001,Vente,279590,,,APINOST,B002,69210,69032,Bully,69,,,690320000D0285,,,22,,,,,,,,,,1,,,,,AG,terrains d'agrément,,,175,4.599829,45.861934
2018-661527,2018-04-20,000001,Vente,279590,905,,CHE DES GRANGES,0490,69210,69032,Bully,69,,,690320000D0285,,,15,102.23,,,,,,,,,1,2,Appartement,100,4,,,,,,4.599829,45.861934
2018-661527,2018-04-20,000001,Vente,279590,905,,CHE DES GRANGES,0490,69210,69032,Bully,69,,,690320000D0285,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.599829,45.861934
2018-661528,2018-04-26,000001,Vente,263000,7,,LE TUPINIER,B022,69290,69094,Grézieu-la-Varenne,69,,,690940000B1909,,,,,,,,,,,,,0,1,Maison,30,1,S,sols,,,400,4.707854,45.746891
2018-661529,2018-04-24,000001,Vente,198000,19,,RUE CLAUDE TERRASSE,0280,69210,69010,L'Arbresle,69,,,69010000AL0224,,,11,,29,90.4,,,,,,,2,2,Appartement,90,4,,,,,,4.617001,45.834337
2018-661530,2018-05-02,000001,Vente,280000,4,,RUE DES LANDES,0561,69290,69069,Craponne,69,,,69069000AI0009,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.729246,45.747812
2018-661530,2018-05-02,000001,Vente,280000,4,,RUE DES LANDES,0561,69290,69069,Craponne,69,,,69069000AI0009,,,1,92.88,,,,,,,,,1,1,Maison,100,4,AG,terrains d'agrément,PARC,Parc,45,4.729246,45.747812
2018-661531,2018-04-27,000001,Vente,530000,77,,CHE DES ESSES,0340,69370,69194,Saint-Didier-au-Mont-d'Or,69,,,69194000AP0035,,,301,,353,149.5,,,,,,,2,2,Appartement,134,4,,,,,,4.808167,45.792251
2018-661531,2018-04-27,000001,Vente,530000,77,,CHE DES ESSES,0340,69370,69194,Saint-Didier-au-Mont-d'Or,69,,,69194000AP0035,,,327,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.808167,45.792251
2018-661532,2018-05-07,000001,Vente en l'état futur d'achèvement,415000,21,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BN0346,,,18,,,,,,,,,,1,2,Appartement,105,5,,,,,,4.772354,45.739086
2018-661532,2018-05-07,000001,Vente en l'état futur d'achèvement,415000,21,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BN0346,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.772354,45.739086
2018-661532,2018-05-07,000001,Vente en l'état futur d'achèvement,415000,21,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BN0346,,,55,,,,,,,,,,1,,,,,,,,,,4.772354,45.739086
2018-661533,2018-05-07,000001,Vente,400000,77,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BR0072,,,,,,,,,,,,,0,1,Maison,72,5,S,sols,,,656,4.765122,45.736195
2018-661534,2018-05-07,000001,Vente,600000,75,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BR0071,,,,,,,,,,,,,0,1,Maison,180,6,S,sols,,,589,4.76544,45.736042
2018-661535,2018-05-07,000001,Vente,365000,79,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BR0073,,,,,,,,,,,,,0,1,Maison,168,6,S,sols,,,206,4.764775,45.736263
2018-661536,2018-05-28,000001,Vente,350000,79,,GR GRANDE RUE,1340,69340,69089,Francheville,69,,,69089000BR0070,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,751,4.765022,45.735919
2018-661537,2018-05-23,000001,Vente,380000,47,,AV BERGERON,0124,69260,69044,Charbonnières-les-Bains,69,,,69044000AK0066,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.745997,45.775602
2018-661537,2018-05-23,000001,Vente,380000,47,,AV BERGERON,0124,69260,69044,Charbonnières-les-Bains,69,,,69044000AK0066,,,62,,75,,,,,,,,2,2,Appartement,110,4,,,,,,4.745997,45.775602
2018-661538,2018-05-29,000001,Vente,271375,13,,CHE DE CHARRIERE BLANCHE,0140,69130,69081,Écully,69,,,690810000D0753,,,210,,234,78.84,,,,,,,2,2,Appartement,80,3,,,,,,4.775332,45.778436
2018-661538,2018-05-29,000001,Vente,271375,13,,CHE DE CHARRIERE BLANCHE,0140,69130,69081,Écully,69,,,690810000D0753,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.775332,45.778436
2018-661539,2018-05-18,000001,Vente,179900,5219,,REPLAT,B030,69490,69173,Sarcey,69,,,691730000A0622,,,,,,,,,,,,,0,1,Maison,108,4,S,sols,,,53,4.56563,45.884829
2018-661539,2018-05-18,000001,Vente,179900,,,REPLAT,B030,69490,69173,Sarcey,69,,,691730000A0699,,,,,,,,,,,,,0,,,,,S,sols,,,20,4.565673,45.884856
2018-661539,2018-05-18,000001,Vente,179900,,,REPLAT,B030,69490,69173,Sarcey,69,,,691730000A0700,,,,,,,,,,,,,0,,,,,S,sols,,,4,4.565622,45.884855
2018-661540,2018-05-31,000001,Vente,590000,894,,RTE DE BELLEVUE,0012,69760,69116,Limonest,69,,,691160000B0281,,,,,,,,,,,,,0,1,Maison,138,5,S,sols,,,968,4.766903,45.846383
2018-661540,2018-05-31,000001,Vente,590000,894,,RTE DE BELLEVUE,0012,69760,69116,Limonest,69,,,691160000B0281,,,,,,,,,,,,,0,1,Maison,138,5,J,jardins,POTAG,Jardin potager,1532,4.766903,45.846383
2018-661541,2018-05-25,000001,Vente,778000,,,LES HUGUAIS,B038,69380,69049,Chasselay,69,,,690490000B1128,,,,,,,,,,,,,0,,,,,S,sols,,,11,4.780093,45.877257
2018-661541,2018-05-25,000001,Vente,778000,,,LES HUGUAIS,B038,69380,69049,Chasselay,69,,,690490000B1132,,,,,,,,,,,,,0,,,,,S,sols,,,11,4.77982,45.877073
2018-661541,2018-05-25,000001,Vente,778000,62,,CHE DE CHALAY,0024,69380,69049,Chasselay,69,,,690490000B1133,,,,,,,,,,,,,0,1,Maison,160,4,S,sols,,,325,4.779937,45.877207
2018-661541,2018-05-25,000001,Vente,778000,62,,CHE DE CHALAY,0024,69380,69049,Chasselay,69,,,690490000B1136,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,728,4.780266,45.877303
2018-661541,2018-05-25,000001,Vente,778000,,,LES HUGUAIS,B038,69380,69049,Chasselay,69,,,690490000B1153,,,,,,,,,,,,,0,,,,,S,sols,,,26,4.779831,45.877089
2018-661541,2018-05-25,000001,Vente,778000,,,LES HUGUAIS,B038,69380,69049,Chasselay,69,,,690490000B1155,,,,,,,,,,,,,0,,,,,S,sols,,,34,4.780037,45.87716
2018-661542,2018-02-25,000001,Adjudication,191000,1195,,AV MARCEL MERIEUX,0128,69280,69127,Marcy-l'Étoile,69,,,69127000AP0014,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.706497,45.78055
2018-661542,2018-02-25,000001,Adjudication,191000,1205,,AV MARCEL MERIEUX,0128,69280,69127,Marcy-l'Étoile,69,,,69127000AP0014,,,93,,,,,,,,,,1,2,Appartement,73,3,,,,,,4.706497,45.78055
2018-661543,2018-06-08,000002,Vente,170000,,,PONT CHABROL,B040,69126,69028,Brindas,69,,,69028000AI0265,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,790,4.71181,45.733158
2018-661543,2018-06-08,000002,Vente,170000,,,PONT CHABROL,B040,69126,69028,Brindas,69,,,69028000AI0272,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,244,,
2018-661544,2018-06-29,000001,Vente,181500,189,B,AV CHARLES DE GAULLE,0180,69160,69244,Tassin-la-Demi-Lune,69,,,69244000AP0208,,,110,76.48,30,,,,,,,,2,2,Appartement,78,4,,,,,,4.77439,45.757534
2018-661544,2018-06-29,000001,Vente,181500,185,,AV CHARLES DE GAULLE,0180,69160,69244,Tassin-la-Demi-Lune,69,,,69244000AP0208,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.77439,45.757534
2018-661545,2018-06-22,000001,Vente,162600,373,,RTE DE SAINT LAURENT,0029,69610,69098,Les Halles,69,,,690980000U0910,,,,,,,,,,,,,0,1,Maison,124,4,S,sols,,,233,4.435343,45.720289
2018-661545,2018-06-22,000001,Vente,162600,,,,B011,69610,69098,Les Halles,69,,,690980000U0912,,,,,,,,,,,,,0,,,,,S,sols,,,29,4.435404,45.720355
2018-661546,2018-06-20,000001,Vente en l'état futur d'achèvement,349000,10,,ALL DU PARC DU CENTRE,0273,69380,69076,Dommartin,69,,,69076000BE0200,,,32,,4,78,52,,,,,,3,2,Appartement,78,3,,,,,,4.713524,45.835299
2018-661546,2018-06-20,000001,Vente en l'état futur d'achèvement,349000,10,,ALL DU PARC DU CENTRE,0273,69380,69076,Dommartin,69,,,69076000BE0200,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.713524,45.835299
2018-661547,2018-06-13,000001,Vente,129000,165,,RTE DE LYON,0220,69380,69059,Civrieux-d'Azergues,69,,,690590000B0631,,,8,41.34,,,,,,,,,1,4,Local industriel. commercial ou assimilé,86,0,,,,,,4.713526,45.857383
2018-661548,2018-06-29,000001,Vente,618250,19,K,AV DE LA PAIX,0600,69260,69044,Charbonnières-les-Bains,69,,,69044000AX0045,,,,,,,,,,,,,0,1,Maison,132,5,S,sols,,,325,4.746313,45.786654
2018-661548,2018-06-29,000001,Vente,618250,19,K,AV DE LA PAIX,0600,69260,69044,Charbonnières-les-Bains,69,,,69044000AX0045,,,,,,,,,,,,,0,1,Maison,132,5,AG,terrains d'agrément,PARC,Parc,1352,4.746313,45.786654
2018-661548,2018-06-29,000001,Vente,618250,,,LE BUCLAY,B010,69260,69044,Charbonnières-les-Bains,69,,,69044000AX0050,,,,,,,,,,,,,0,,,,,S,sols,,,3441,4.745908,45.786923
2018-661549,2018-06-28,000001,Vente en l'état futur d'achèvement,695000,,,LE PINET NORD,B054,69370,69194,Saint-Didier-au-Mont-d'Or,69,,,69194000AY0653,,,58,133.28,,,,,,,,,1,,,,,,,,,,4.793734,45.810173
2018-661549,2018-06-28,000001,Vente en l'état futur d'achèvement,695000,,,LE PINET NORD,B054,69370,69194,Saint-Didier-au-Mont-d'Or,69,,,69194000AY0653,,,63,,,,,,,,,,1,,,,,,,,,,4.793734,45.810173
2018-661550,2018-03-22,000001,Adjudication,594000,3,,CHE DE CHARVERY,0037,69380,69117,Lissieu,69,,,691170000B1876,,,,,,,,,,,,,0,1,Maison,147,5,S,sols,,,500,4.736367,45.850352
2018-661550,2018-03-22,000001,Adjudication,594000,3,,CHE DE CHARVERY,0037,69380,69117,Lissieu,69,,,691170000B1876,,,,,,,,,,,,,0,1,Maison,147,5,AG,terrains d'agrément,PARC,Parc,2600,4.736367,45.850352
2018-661551,2018-07-10,000001,Vente,506650,29,,RUE DE CHAVANNES,0120,69660,69063,Collonges-au-Mont-d'Or,69,,,69063000AB0844,,,12,,4,120.07,,,,,,,2,2,Appartement,118,3,,,,,,4.840734,45.825686
2018-661552,2018-07-17,000001,Vente,336450,7,,LES MARTINIERES,B111,69590,69110,Larajasse,69,,,691100000F1023,,,,,,,,,,,,,0,1,Maison,139,6,S,sols,,,874,4.518638,45.596044
2018-661553,2018-07-06,000001,Vente,232000,8,,CHE DES BRUYERES,0050,69130,69081,Écully,69,,,69081000AY0073,,,119,79.17,161,,,,,,,,2,2,Appartement,82,3,,,,,,4.765943,45.77203
2018-661554,2018-07-02,000001,Vente,545000,5,,RUE DU CHARPENET,0070,69890,69250,La Tour-de-Salvagny,69,,,69250000AK0003,,,,,,,,,,,,,0,1,Maison,137,7,AG,terrains d'agrément,PARC,Parc,1112,4.70497,45.816015
2018-661554,2018-07-02,000001,Vente,545000,5,,RUE DU CHARPENET,0070,69890,69250,La Tour-de-Salvagny,69,,,69250000AK0003,,,,,,,,,,,,,0,1,Maison,137,7,S,sols,,,500,4.70497,45.816015
2018-661554,2018-07-02,000001,Vente,545000,,,RUE DU CHARPENET,0070,69890,69250,La Tour-de-Salvagny,69,,,69250000AK0163,,,,,,,,,,,,,0,,,,,S,sols,,,28,4.7049,45.816407
2018-661555,2018-07-12,000001,Vente,457300,,,MONTFERRAT,B068,69670,69255,Vaugneray,69,,,692550000E0693,,,,,,,,,,,,,0,,,,,S,sols,,,715,4.650309,45.742173
2018-661555,2018-07-12,000001,Vente,457300,42,,RUE DE MALVAL,0061,69670,69255,Vaugneray,69,,,692550000E0920,,,,,,,,,,,,,0,1,Maison,113,4,S,sols,,,500,4.649819,45.742141
2018-661555,2018-07-12,000001,Vente,457300,42,,RUE DE MALVAL,0061,69670,69255,Vaugneray,69,,,692550000E0920,,,,,,,,,,,,,0,1,Maison,113,4,AG,terrains d'agrément,PARC,Parc,1537,4.649819,45.742141
2018-661555,2018-07-12,000001,Vente,457300,,,MONTFERRAT,B068,69670,69255,Vaugneray,69,,,692550000E0925,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,48,4.649611,45.741868
2018-661556,2018-07-31,000003,Vente en l'état futur d'achèvement,16522000,,,L EPOUX,B007,69410,69040,Champagne-au-Mont-d'Or,69,,,69040000BC0306,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,5212,,
2018-661557,2018-08-09,000001,Vente,377000,1,,CHE DE L ETANG,0038,69380,69055,Les Chères,69,,,690550000B1556,,,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,360,4.749784,45.889096
2018-661558,2018-08-20,000001,Vente,123210,19,,AV VICTOR HUGO,1150,69160,69244,Tassin-la-Demi-Lune,69,,,69244000AT0039,,,138,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.789112,45.769418
2018-661558,2018-08-20,000001,Vente,123210,19,,AV VICTOR HUGO,1150,69160,69244,Tassin-la-Demi-Lune,69,,,69244000AT0039,,,107,,78,59.09,,,,,,,2,2,Appartement,57,3,,,,,,4.789112,45.769418
2018-661559,2018-08-29,000001,Vente,469400,9,,RUE DES CHATAIGNERS,0370,69340,69089,Francheville,69,,,69089000CC0079,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,1076,4.74233,45.732687
2018-661559,2018-08-29,000001,Vente,469400,,,RUE DES CHATAIGNERS,0370,69340,69089,Francheville,69,,,69089000CC0081,,,,,,,,,,,,,0,,,,,S,sols,,,4763,4.74298,45.731726
2018-661560,2018-08-20,000001,Vente,13000,9,,RUE DU BOCHU,0160,69340,69089,Francheville,69,,,69089000BZ0167,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.758122,45.736985
2018-661561,2018-09-05,000001,Vente,670000,,,RUE DE LYON,0280,69890,69250,La Tour-de-Salvagny,69,,,69250000AN0080,,,,,,,,,,,,,0,,,,,S,sols,,,769,4.724437,45.813079
2018-661561,2018-09-05,000001,Vente,670000,52,,RUE DE LYON,0280,69890,69250,La Tour-de-Salvagny,69,,,69250000AN0081,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,442,4.724679,45.813002
2018-661561,2018-09-05,000001,Vente,670000,52,,RUE DE LYON,0280,69890,69250,La Tour-de-Salvagny,69,,,69250000AN0081,,,,,,,,,,,,,0,1,Maison,127,5,AG,terrains d'agrément,PARC,Parc,1464,4.724679,45.813002
2018-661561,2018-09-05,000001,Vente,670000,,,RUE DE LYON,0280,69890,69250,La Tour-de-Salvagny,69,,,69250000AN0082,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,789,4.725017,45.812894
2018-661562,2018-09-14,000001,Vente,237000,13,,RUE JEAN CLAUDE BARTET,0160,69410,69040,Champagne-au-Mont-d'Or,69,,,69040000AD0183,,,116,,121,66.82,,,,,,,2,2,Appartement,76,3,,,,,,4.794712,45.792319
2018-661562,2018-09-14,000001,Vente,237000,13,B,RUE JEAN CLAUDE BARTET,0160,69410,69040,Champagne-au-Mont-d'Or,69,,,69040000AD0183,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.794712,45.792319
2018-661563,2018-10-12,000001,Vente,270000,1043,,MONTEE D'EVEUX,0105,69210,69083,Éveux,69,,,69083000AO0068,,,7,96.05,,,,,,,,,1,1,Maison,98,4,,,,,,4.623331,45.826811
2018-661564,2018-10-05,000001,Vente,150000,72,,RTE DE SAIN BEL,1100,69210,69010,L'Arbresle,69,,,69010000AR0017,,,38,72.21,49,,,,,,,,2,2,Appartement,72,4,,,,,,4.60823,45.82801
